runId,scheduler,noPatrons,switchTime,seed,patronID,drinkName,executionTime,arrivalTime,serviceStartTime,completionTime,waitingTime,responseTime,turnaroundTime,queueLevel
MLFQ_10_1337,MLFQ,10,5,1337,9,Cosmopolitan,65,4340,4511,4581,171,171,241,2
MLFQ_10_1337,MLFQ,10,5,1337,7,Mojito,75,4402,4588,4668,186,186,266,2
MLFQ_10_1337,MLFQ,10,5,1337,8,Tequila shot,20,4597,4675,4699,78,78,102,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Draft Beer,50,4634,4706,4762,72,72,128,2
MLFQ_10_1337,MLFQ,10,5,1337,8,Bloody Mary,70,4703,4769,4840,66,66,137,2
MLFQ_10_1337,MLFQ,10,5,1337,7,Martini,60,4784,4848,4911,64,64,127,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Draft Beer,50,4863,4918,4969,55,55,106,2
MLFQ_10_1337,MLFQ,10,5,1337,8,Pina Colada,100,4992,4993,5098,1,1,106,2
MLFQ_10_1337,MLFQ,10,5,1337,7,Vodka shot,20,5026,5105,5130,79,79,104,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Cider,25,5074,5137,5165,63,63,91,2
MLFQ_10_1337,MLFQ,10,5,1337,8,Cosmopolitan,65,5223,5224,5290,1,1,67,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Tequila shot,20,5270,5297,5322,27,27,52,2
MLFQ_10_1337,MLFQ,10,5,1337,9,Draft Beer,50,5325,5329,5384,4,4,59,2
MLFQ_10_1337,MLFQ,10,5,1337,8,Vodka shot,20,5346,5391,5416,45,45,70,2
MLFQ_10_2000,MLFQ,10,5,2000,0,B52,200,1810,1814,2020,4,4,210,0
MLFQ_10_2000,MLFQ,10,5,2000,1,B52,200,1943,2043,2248,100,100,305,0
MLFQ_10_2000,MLFQ,10,5,2000,2,Red Wine,25,1992,2255,2285,263,263,293,0
MLFQ_10_2000,MLFQ,10,5,2000,3,Margarita,75,2050,2293,2369,243,243,319,0
MLFQ_10_2000,MLFQ,10,5,2000,1,Draft Beer,50,2259,2377,2432,118,118,173,1
MLFQ_10_2000,MLFQ,10,5,2000,2,Cider,25,2441,2442,2469,1,1,28,1
MLFQ_10_2000,MLFQ,10,5,2000,3,Margarita,75,2454,2476,2553,22,22,99,1
MLFQ_10_2000,MLFQ,10,5,2000,4,Pina Colada,100,2507,2561,2665,54,54,158,0
MLFQ_10_2000,MLFQ,10,5,2000,5,Tequila shot,20,2574,2673,2697,99,99,123,0
MLFQ_10_2000,MLFQ,10,5,2000,1,Bloody Mary,70,2538,2704,2779,166,166,241,2
MLFQ_10_2000,MLFQ,10,5,2000,2,Margarita,75,2575,2787,2867,212,212,292,2
MLFQ_10_2000,MLFQ,10,5,2000,4,Margarita,75,2791,2874,2953,83,83,162,1
MLFQ_10_2000,MLFQ,10,5,2000,3,Cosmopolitan,65,2639,2961,3031,322,322,392,2
MLFQ_10_2000,MLFQ,10,5,2000,2,Gin and Tonic,40,2950,3037,3082,87,87,132,2
MLFQ_10_2000,MLFQ,10,5,2000,6,Margarita,75,3070,3089,3169,19,19,99,0
MLFQ_10_2000,MLFQ,10,5,2000,7,Cider,25,3075,3175,3204,100,100,129,0
MLFQ_10_2000,MLFQ,10,5,2000,4,Vodka shot,20,3037,3211,3236,174,174,199,2
MLFQ_10_2000,MLFQ,10,5,2000,3,Draft Beer,50,3082,3243,3297,161,161,215,2
MLFQ_10_2000,MLFQ,10,5,2000,6,Martini,60,3254,3305,3370,51,51,116,1
MLFQ_10_2000,MLFQ,10,5,2000,2,Tequila shot,20,3198,3377,3399,179,179,201,2
MLFQ_10_2000,MLFQ,10,5,2000,4,Cosmopolitan,65,3240,3406,3474,166,166,234,2
MLFQ_10_2000,MLFQ,10,5,2000,8,Tequila shot,20,3423,3481,3506,58,58,83,0
MLFQ_10_2000,MLFQ,10,5,2000,8,Vodka shot,20,3510,3512,3533,2,2,23,1
MLFQ_10_2000,MLFQ,10,5,2000,3,Pina Colada,100,3399,3540,3645,141,141,246,2
